浙江频道 2026/07/28 12:22:10 更新,#genre#
通辽城市服务,http://116.114.139.68:8686/udp/239.125.2.159:4148
通辽蒙语,http://116.114.139.68:8686/udp/239.125.2.161:4150
乌兰察布新闻综合,http://116.114.139.68:8686/udp/239.125.2.174:4163
乌兰察布经济生活,http://116.114.139.68:8686/udp/239.125.2.173:4162
兴安盟新闻综合,http://116.114.139.68:8686/udp/239.125.2.153:4142
兴安盟文化旅游,http://116.114.139.68:8686/udp/239.125.2.152:4141
兴安盟影视娱乐,http://116.114.139.68:8686/udp/239.125.2.151:4140
阿拉善新闻综合,http://116.114.139.68:8686/udp/239.125.2.149:4138
达茂新闻综合,http://116.114.139.68:8686/udp/239.125.2.50:4120
苏尼特右旗综合,http://116.114.139.68:8686/udp/239.125.2.181:4170
满洲里电视台,http://116.114.139.68:8686/udp/234.1.3.116:5000
察右后旗综合,http://116.114.139.68:8686/udp/239.125.2.193:4120
库伦综合,http://116.114.139.68:8686/udp/239.125.2.15:4120
扎鲁特旗综合,http://116.114.139.68:8686/udp/239.125.1.222:4120
杭锦旗综合,http://116.114.139.68:8686/udp/239.125.2.212:4120
磴口综合,http://116.114.139.68:8686/udp/239.125.2.221:4120
鄂托克旗综合,http://116.114.139.68:8686/udp/239.125.1.212:4120
正蓝旗综合,http://116.114.139.68:8686/udp/239.125.1.114:4120
阿荣旗综合,http://116.114.139.68:8686/udp/239.125.1.213:4120
额尔古纳综合,http://116.114.139.68:8686/udp/239.125.2.195:4120
扎兰屯综合,http://116.114.139.68:8686/udp/239.125.2.211:4120
嘉佳卡通,http://116.114.139.68:8686/udp/239.125.2.213:4120
金鹰卡通,http://116.114.139.68:8686/udp/239.125.1.128:4130
金鹰纪实,http://116.114.139.68:8686/udp/239.125.2.106:4134
优购物,http://116.114.139.68:8686/udp/239.125.1.138:4130
优购物,http://116.114.139.68:8686/udp/239.125.1.220:4120
央广购物,http://116.114.139.68:8686/udp/239.125.2.14:4120
央广购物,http://116.114.139.68:8686/udp/239.125.2.220:4120
好享购物,http://116.114.139.68:8686/udp/239.125.1.219:4120
家有购物,http://116.114.139.68:8686/udp/239.125.1.137:4130
家有购物,http://116.114.139.68:8686/udp/239.125.1.217:4120
快乐购,http://116.114.139.68:8686/udp/239.125.1.216:4120
聚鲨环球精选,http://116.114.139.68:8686/udp/239.125.1.136:4130
聚鲨环球精选,http://116.114.139.68:8686/udp/239.125.1.221:4120


内蒙古联通-组播2,#genre#
BRTV卡酷少儿,http://124.67.68.139:4022/udp/239.125.1.127:4130
CCTV-1 综合,http://124.67.68.139:4022/udp/239.125.1.177:4130
CCTV-1 综合,http://124.67.68.139:4022/udp/239.125.2.219:4120
CCTV-1 综合,http://124.67.68.139:4022/udp/239.125.2.66:4120
CCTV-2 财经,http://124.67.68.139:4022/udp/239.125.1.118:4130
CCTV-2 财经,http://124.67.68.139:4022/udp/239.125.2.65:4120
CCTV-3 综艺,http://124.67.68.139:4022/udp/239.125.2.52:4120
CCTV-4 中文国际,http://124.67.68.139:4022/udp/239.125.1.141:4130
CCTV-4 中文国际,http://124.67.68.139:4022/udp/239.125.2.64:4120
CCTV-4 欧洲,http://124.67.68.139:4022/udp/239.125.2.196:4120
CCTV-4 美洲,http://124.67.68.139:4022/udp/239.125.2.197:4120
CCTV-5 体育,http://124.67.68.139:4022/udp/239.125.1.133:4130
CCTV-5 体育,http://124.67.68.139:4022/udp/239.125.2.54:4120
CCTV-5+ 体育赛事,http://124.67.68.139:4022/udp/239.125.1.57:5000
CCTV-6 电影,http://124.67.68.139:4022/udp/239.125.1.144:4130
CCTV-6 电影,http://124.67.68.139:4022/udp/239.125.2.56:4120
CCTV-7 国防军事,http://124.67.68.139:4022/udp/239.125.1.131:4130
CCTV-7 国防军事,http://124.67.68.139:4022/udp/239.125.2.63:4120
CCTV-8 电视剧,http://124.67.68.139:4022/udp/239.125.1.179:4130
CCTV-8 电视剧,http://124.67.68.139:4022/udp/239.125.2.58:4120
CCTV-9 纪录,http://124.67.68.139:4022/udp/239.125.1.142:4130
CCTV-9 纪录,http://124.67.68.139:4022/udp/239.125.2.62:4120
CCTV-10 科教,http://124.67.68.139:4022/udp/239.125.1.143:4130
CCTV-10 科教,http://124.67.68.139:4022/udp/239.125.2.61:4120
CCTV-11 戏曲,http://124.67.68.139:4022/udp/239.125.1.101:4120
CCTV-11 戏曲,http://124.67.68.139:4022/udp/239.125.1.134:4130
CCTV-12 社会与法,http://124.67.68.139:4022/udp/239.125.1.161:4130
CCTV-12 社会与法,http://124.67.68.139:4022/udp/239.125.2.60:4120
CCTV-13 新闻,http://124.67.68.139:4022/udp/239.125.1.53:4120
CCTV-14 少儿,http://124.67.68.139:4022/udp/239.125.1.162:4130
CCTV-14 少儿,http://124.67.68.139:4022/udp/239.125.2.59:4120
CCTV-15 音乐,http://124.67.68.139:4022/udp/239.125.1.102:4120
CCTV-15 音乐,http://124.67.68.139:4022/udp/239.125.1.163:4130
CCTV-16 奥林匹克,http://124.67.68.139:4022/udp/239.125.2.206:4120
CCTV-16 奥林匹克,http://124.67.68.139:4022/udp/239.125.2.218:4120
CCTV-17 农业农村,http://124.67.68.139:4022/udp/239.125.1.100:5000
CCTV-17 农业农村,http://124.67.68.139:4022/udp/239.125.2.204:4120
CCTV4K,http://124.67.68.139:4022/udp/239.125.1.214:4120
华数4K,http://124.67.68.139:4022/udp/239.125.1.24:5000
东方卫视4K,http://124.67.68.139:4022/udp/239.125.1.235:4120
北京卫视4K,http://124.67.68.139:4022/udp/239.125.2.105:4120
四川卫视4K,http://124.67.68.139:4022/udp/239.125.1.236:4120
山东卫视4K,http://124.67.68.139:4022/udp/239.125.1.237:4120
广东卫视4K,http://124.67.68.139:4022/udp/239.125.1.224:4120
江苏卫视4K,http://124.67.68.139:4022/udp/239.125.1.233:4120
浙江卫视4K,http://124.67.68.139:4022/udp/239.125.1.234:4120
深圳卫视4K,http://124.67.68.139:4022/udp/239.125.1.223:4120
湖南卫视4K,http://124.67.68.139:4022/udp/239.125.1.232:4120
CETV1,http://124.67.68.139:4022/udp/239.125.1.139:4130
CETV1,http://124.67.68.139:4022/udp/239.125.1.204:4120
CETV2,http://124.67.68.139:4022/udp/239.125.1.29:5000
CETV4,http://124.67.68.139:4022/udp/239.125.1.110:4120
CGTN,http://124.67.68.139:4022/udp/239.125.1.140:4130
CGTN,http://124.67.68.139:4022/udp/239.125.2.198:4120
CGTN俄语,http://124.67.68.139:4022/udp/239.125.2.203:4120
CGTN法语,http://124.67.68.139:4022/udp/239.125.2.201:4120
CGTN纪录,http://124.67.68.139:4022/udp/239.125.2.199:4120
CGTN西语,http://124.67.68.139:4022/udp/239.125.2.200:4120
CGTN阿语,http://124.67.68.139:4022/udp/239.125.2.202:4120
三沙卫视,http://124.67.68.139:4022/udp/239.125.1.180:4130
东南卫视,http://124.67.68.139:4022/udp/239.125.1.164:4130
东南卫视,http://124.67.68.139:4022/udp/239.125.2.77:4120
东方卫视,http://124.67.68.139:4022/udp/239.125.1.116:4130
东方卫视,http://124.67.68.139:4022/udp/239.125.2.82:4120
云南卫视,http://124.67.68.139:4022/udp/239.125.1.160:4130
云南卫视,http://124.67.68.139:4022/udp/239.125.1.231:4120
兵团卫视,http://124.67.68.139:4022/udp/239.125.1.135:4130
兵团卫视,http://124.67.68.139:4022/udp/239.125.1.229:4120
北京卫视,http://124.67.68.139:4022/udp/239.125.1.176:4130
北京卫视,http://124.67.68.139:4022/udp/239.125.2.73:4120
吉林卫视,http://124.67.68.139:4022/udp/239.125.2.191:4120
吉林卫视,http://124.67.68.139:4022/udp/239.125.2.205:4120
四川卫视,http://124.67.68.139:4022/udp/239.125.1.175:4130
四川卫视,http://124.67.68.139:4022/udp/239.125.1.240:4120
四川卫视,http://124.67.68.139:4022/udp/239.125.2.79:4120
天津卫视,http://124.67.68.139:4022/udp/239.125.1.153:4130
天津卫视,http://124.67.68.139:4022/udp/239.125.2.81:4120
宁夏卫视,http://124.67.68.139:4022/udp/239.125.1.157:4130
宁夏卫视,http://124.67.68.139:4022/udp/239.125.1.230:4120
安徽卫视,http://124.67.68.139:4022/udp/239.125.1.173:4130
安徽卫视,http://124.67.68.139:4022/udp/239.125.2.78:4120
山东卫视,http://124.67.68.139:4022/udp/239.125.1.149:4130
山东卫视,http://124.67.68.139:4022/udp/239.125.2.75:4120
山东教育,http://124.67.68.139:4022/udp/239.125.1.178:4130
山西卫视,http://124.67.68.139:4022/udp/239.125.1.119:4130
广东卫视,http://124.67.68.139:4022/udp/239.125.1.154:4130
广东卫视,http://124.67.68.139:4022/udp/239.125.2.71:4120
广西卫视,http://124.67.68.139:4022/udp/239.125.1.167:4130
广西卫视,http://124.67.68.139:4022/udp/239.125.1.225:4120
新疆卫视,http://124.67.68.139:4022/udp/239.125.1.123:4130
新疆卫视,http://124.67.68.139:4022/udp/239.125.1.228:4120
江苏卫视,http://124.67.68.139:4022/udp/239.125.1.172:4130
江苏卫视,http://124.67.68.139:4022/udp/239.125.2.69:4120
江西卫视,http://124.67.68.139:4022/udp/239.125.1.174:4130
河北卫视,http://124.67.68.139:4022/udp/239.125.1.169:4130
河北卫视,http://124.67.68.139:4022/udp/239.125.2.70:4120
河南卫视,http://124.67.68.139:4022/udp/239.125.1.156:4130
河南卫视,http://124.67.68.139:4022/udp/239.125.1.215:4120
河南卫视,http://124.67.68.139:4022/udp/239.125.1.238:4120
浙江卫视,http://124.67.68.139:4022/udp/239.125.1.159:4130
浙江卫视,http://124.67.68.139:4022/udp/239.125.2.68:4120
海南卫视,http://124.67.68.139:4022/udp/239.125.1.165:4130
海南卫视,http://124.67.68.139:4022/udp/239.125.1.241:4120
海南卫视,http://124.67.68.139:4022/udp/239.125.2.189:4120
深圳卫视,http://124.67.68.139:4022/udp/239.125.1.166:4130
深圳卫视,http://124.67.68.139:4022/udp/239.125.2.76:4120
湖北卫视,http://124.67.68.139:4022/udp/239.125.1.152:4130
湖北卫视,http://124.67.68.139:4022/udp/239.125.2.74:4120
湖南卫视,http://124.67.68.139:4022/udp/239.125.1.170:4130
湖南卫视,http://124.67.68.139:4022/udp/239.125.2.67:4120
甘肃卫视,http://124.67.68.139:4022/udp/239.125.1.151:4130
甘肃卫视,http://124.67.68.139:4022/udp/239.125.2.190:4120
西藏卫视,http://124.67.68.139:4022/udp/239.125.1.226:4120
西藏卫视,http://124.67.68.139:4022/udp/239.125.1.117:4130
西藏卫视,http://124.67.68.139:4022/udp/239.125.1.227:4120
贵州卫视,http://124.67.68.139:4022/udp/239.125.1.158:4130
贵州卫视,http://124.67.68.139:4022/udp/239.125.2.80:4120
辽宁卫视,http://124.67.68.139:4022/udp/239.125.1.115:4130
辽宁卫视,http://124.67.68.139:4022/udp/239.125.2.72:4120
重庆卫视,http://124.67.68.139:4022/udp/239.125.1.168:4130
陕西卫视,http://124.67.68.139:4022/udp/239.125.1.155:4130
陕西卫视,http://124.67.68.139:4022/udp/239.125.1.239:4120
青海卫视,http://124.67.68.139:4022/udp/239.125.1.150:4130
黑龙江卫视,http://124.67.68.139:4022/udp/239.125.1.171:4130
黑龙江卫视,http://124.67.68.139:4022/udp/239.125.2.83:4120
内蒙古卫视,http://124.67.68.139:4022/udp/239.125.1.242:4120
内蒙古卫视,http://124.67.68.139:4022/udp/239.125.1.58:5000
内蒙古卫视,http://124.67.68.139:4022/udp/239.125.1.59:5000
内蒙古卫视,http://124.67.68.139:4022/udp/239.125.1.68:5000
内蒙古卫视,http://124.67.68.139:4022/udp/239.125.2.194:4120
内蒙古卫视,http://124.67.68.139:4022/udp/239.125.2.50:4120
内蒙古农牧,http://124.67.68.139:4022/udp/239.125.1.61:5000
内蒙古农牧,http://124.67.68.139:4022/udp/239.125.1.73:4120
内蒙古少儿,http://124.67.68.139:4022/udp/239.125.1.60:5000
内蒙古少儿,http://124.67.68.139:4022/udp/239.125.1.69:4120
内蒙古文体娱乐,http://124.67.68.139:4022/udp/239.125.1.62:5000
内蒙古文体娱乐,http://124.67.68.139:4022/udp/239.125.1.72:4120
内蒙古新闻综合,http://124.67.68.139:4022/udp/239.125.1.63:5000
内蒙古新闻综合,http://124.67.68.139:4022/udp/239.125.1.70:4120
内蒙古经济生活,http://124.67.68.139:4022/udp/239.125.1.64:5000
内蒙古经济生活,http://124.67.68.139:4022/udp/239.125.1.74:4120
内蒙古蒙古语卫视,http://124.67.68.139:4022/udp/239.125.1.65:5000
内蒙古蒙古语卫视,http://124.67.68.139:4022/udp/239.125.1.66:5000
内蒙古蒙古语文化,http://124.67.68.139:4022/udp/239.125.1.67:5000
内蒙古蒙古语文化,http://124.67.68.139:4022/udp/239.125.1.71:4120
九屏共赏,http://124.67.68.139:4022/udp/239.125.2.215:4120
卫视收视排行,http://124.67.68.139:4022/udp/239.125.2.214:4120
卫视收视排行,http://124.67.68.139:4022/udp/239.125.2.217:4120
本地频道展示,http://124.67.68.139:4022/udp/239.125.2.216:4120
呼伦贝尔新闻综合,http://124.67.68.139:4022/udp/239.125.2.177:4166
呼伦贝尔文化旅游,http://124.67.68.139:4022/udp/239.125.2.178:4167
赤峰新闻综合,http://124.67.68.139:4022/udp/239.125.2.156:4145
赤峰经济服务,http://124.67.68.139:4022/udp/239.125.2.155:4144
赤峰影视娱乐,http://124.67.68.139:4022/udp/239.125.2.154:4143
鄂尔多斯新闻综合http://124.67.68.139:4022/udp/239.125.2.165:4154
鄂尔多斯蒙语综合,http://124.67.68.139:4022/udp/239.125.2.162:4151
乌海新闻综合,http://124.67.68.139:4022/udp/239.125.2.167:4156
乌海都市生活,http://124.67.68.139:4022/udp/239.125.2.166:4155
包头新闻综合,http://124.67.68.139:4022/udp/239.125.2.187:4400
包头生活服务,http://124.67.68.139:4022/udp/239.125.2.186:4400
锡林郭勒新闻综合,http://124.67.68.139:4022/udp/239.125.2.158:4147
锡林郭勒娱乐,http://124.67.68.139:4022/udp/239.125.2.157:4146
巴彦淖尔新闻综合,http://124.67.68.139:4022/udp/239.125.2.159:4148
巴彦淖尔经济生活,http://124.67.68.139:4022/udp/239.125.2.169:4158
巴彦淖尔影视娱乐,http://124.67.68.139:4022/udp/239.125.2.168:4157
通辽新闻综合,http://124.67.68.139:4022/udp/239.125.2.160:4149
通辽城市服务,http://124.67.68.139:4022/udp/239.125.2.159:4148
通辽蒙语,http://124.67.68.139:4022/udp/239.125.2.161:4150
乌兰察布新闻综合,http://124.67.68.139:4022/udp/239.125.2.174:4163
乌兰察布经济生活,http://124.67.68.139:4022/udp/239.125.2.173:4162
兴安盟新闻综合,http://124.67.68.139:4022/udp/239.125.2.153:4142
兴安盟文化旅游,http://124.67.68.139:4022/udp/239.125.2.152:4141
兴安盟影视娱乐,http://124.67.68.139:4022/udp/239.125.2.151:4140
阿拉善新闻综合,http://124.67.68.139:4022/udp/239.125.2.149:4138
达茂新闻综合,http://124.67.68.139:4022/udp/239.125.2.50:4120
苏尼特右旗综合,http://124.67.68.139:4022/udp/239.125.2.181:4170
满洲里电视台,http://124.67.68.139:4022/udp/234.1.3.116:5000
察右后旗综合,http://124.67.68.139:4022/udp/239.125.2.193:4120
库伦综合,http://124.67.68.139:4022/udp/239.125.2.15:4120
扎鲁特旗综合,http://124.67.68.139:4022/udp/239.125.1.222:4120
杭锦旗综合,http://124.67.68.139:4022/udp/239.125.2.212:4120
磴口综合,http://124.67.68.139:4022/udp/239.125.2.221:4120
鄂托克旗综合,http://124.67.68.139:4022/udp/239.125.1.212:4120
正蓝旗综合,http://124.67.68.139:4022/udp/239.125.1.114:4120
阿荣旗综合,http://124.67.68.139:4022/udp/239.125.1.213:4120
额尔古纳综合,http://124.67.68.139:4022/udp/239.125.2.195:4120
扎兰屯综合,http://124.67.68.139:4022/udp/239.125.2.211:4120
嘉佳卡通,http://124.67.68.139:4022/udp/239.125.2.213:4120
金鹰卡通,http://124.67.68.139:4022/udp/239.125.1.128:4130
金鹰纪实,http://124.67.68.139:4022/udp/239.125.2.106:4134
优购物,http://124.67.68.139:4022/udp/239.125.1.138:4130
优购物,http://124.67.68.139:4022/udp/239.125.1.220:4120
央广购物,http://124.67.68.139:4022/udp/239.125.2.14:4120
央广购物,http://124.67.68.139:4022/udp/239.125.2.220:4120
好享购物,http://124.67.68.139:4022/udp/239.125.1.219:4120
家有购物,http://124.67.68.139:4022/udp/239.125.1.137:4130
家有购物,http://124.67.68.139:4022/udp/239.125.1.217:4120
快乐购,http://124.67.68.139:4022/udp/239.125.1.216:4120
聚鲨环球精选,http://124.67.68.139:4022/udp/239.125.1.136:4130
聚鲨环球精选,http://124.67.68.139:4022/udp/239.125.1.221:4120


内蒙古联通-组播3,#genre#
BRTV卡酷少儿,http://116.95.218.182:9999/udp/239.125.1.127:4130
CCTV-1 综合,http://116.95.218.182:9999/udp/239.125.1.177:4130
CCTV-1 综合,http://116.95.218.182:9999/udp/239.125.2.219:4120
CCTV-1 综合,http://116.95.218.182:9999/udp/239.125.2.66:4120
CCTV-2 财经,http://116.95.218.182:9999/udp/239.125.1.118:4130
CCTV-2 财经,http://116.95.218.182:9999/udp/239.125.2.65:4120
CCTV-3 综艺,http://116.95.218.182:9999/udp/239.125.2.52:4120
CCTV-4 中文国际,http://116.95.218.182:9999/udp/239.125.1.141:4130
CCTV-4 中文国际,http://116.95.218.182:9999/udp/239.125.2.64:4120
CCTV-4 欧洲,http://116.95.218.182:9999/udp/239.125.2.196:4120
CCTV-4 美洲,http://116.95.218.182:9999/udp/239.125.2.197:4120
CCTV-5 体育,http://116.95.218.182:9999/udp/239.125.1.133:4130
CCTV-5 体育,http://116.95.218.182:9999/udp/239.125.2.54:4120
CCTV-5+ 体育赛事,http://116.95.218.182:9999/udp/239.125.1.57:5000
CCTV-6 电影,http://116.95.218.182:9999/udp/239.125.1.144:4130
CCTV-6 电影,http://116.95.218.182:9999/udp/239.125.2.56:4120
CCTV-7 国防军事,http://116.95.218.182:9999/udp/239.125.1.131:4130
CCTV-7 国防军事,http://116.95.218.182:9999/udp/239.125.2.63:4120
CCTV-8 电视剧,http://116.95.218.182:9999/udp/239.125.1.179:4130
CCTV-8 电视剧,http://116.95.218.182:9999/udp/239.125.2.58:4120
CCTV-9 纪录,http://116.95.218.182:9999/udp/239.125.1.142:4130
CCTV-9 纪录,http://116.95.218.182:9999/udp/239.125.2.62:4120
CCTV-10 科教,http://116.95.218.182:9999/udp/239.125.1.143:4130
CCTV-10 科教,http://116.95.218.182:9999/udp/239.125.2.61:4120
CCTV-11 戏曲,http://116.95.218.182:9999/udp/239.125.1.101:4120
CCTV-11 戏曲,http://116.95.218.182:9999/udp/239.125.1.134:4130
CCTV-12 社会与法,http://116.95.218.182:9999/udp/239.125.1.161:4130
CCTV-12 社会与法,http://116.95.218.182:9999/udp/239.125.2.60:4120
CCTV-13 新闻,http://116.95.218.182:9999/udp/239.125.1.53:4120
CCTV-14 少儿,http://116.95.218.182:9999/udp/239.125.1.162:4130
CCTV-14 少儿,http://116.95.218.182:9999/udp/239.125.2.59:4120
CCTV-15 音乐,http://116.95.218.182:9999/udp/239.125.1.102:4120
CCTV-15 音乐,http://116.95.218.182:9999/udp/239.125.1.163:4130
CCTV-16 奥林匹克,http://116.95.218.182:9999/udp/239.125.2.206:4120
CCTV-16 奥林匹克,http://116.95.218.182:9999/udp/239.125.2.218:4120
CCTV-17 农业农村,http://116.95.218.182:9999/udp/239.125.1.100:5000
CCTV-17 农业农村,http://116.95.218.182:9999/udp/239.125.2.204:4120
CCTV4K,http://116.95.218.182:9999/udp/239.125.1.214:4120
华数4K,http://116.95.218.182:9999/udp/239.125.1.24:5000
东方卫视4K,http://116.95.218.182:9999/udp/239.125.1.235:4120
北京卫视4K,http://116.95.218.182:9999/udp/239.125.2.105:4120
四川卫视4K,http://116.95.218.182:9999/udp/239.125.1.236:4120
山东卫视4K,http://116.95.218.182:9999/udp/239.125.1.237:4120
广东卫视4K,http://116.95.218.182:9999/udp/239.125.1.224:4120
江苏卫视4K,http://116.95.218.182:9999/udp/239.125.1.233:4120
浙江卫视4K,http://116.95.218.182:9999/udp/239.125.1.234:4120
深圳卫视4K,http://116.95.218.182:9999/udp/239.125.1.223:4120
湖南卫视4K,http://116.95.218.182:9999/udp/239.125.1.232:4120
CETV1,http://116.95.218.182:9999/udp/239.125.1.139:4130
CETV1,http://116.95.218.182:9999/udp/239.125.1.204:4120
CETV2,http://116.95.218.182:9999/udp/239.125.1.29:5000
CETV4,http://116.95.218.182:9999/udp/239.125.1.110:4120
CGTN,http://116.95.218.182:9999/udp/239.125.1.140:4130
CGTN,http://116.95.218.182:9999/udp/239.125.2.198:4120
CGTN俄语,http://116.95.218.182:9999/udp/239.125.2.203:4120
CGTN法语,http://116.95.218.182:9999/udp/239.125.2.201:4120
CGTN纪录,http://116.95.218.182:9999/udp/239.125.2.199:4120
CGTN西语,http://116.95.218.182:9999/udp/239.125.2.200:4120
CGTN阿语,http://116.95.218.182:9999/udp/239.125.2.202:4120
三沙卫视,http://116.95.218.182:9999/udp/239.125.1.180:4130
东南卫视,http://116.95.218.182:9999/udp/239.125.1.164:4130
东南卫视,http://116.95.218.182:9999/udp/239.125.2.77:4120
东方卫视,http://116.95.218.182:9999/udp/239.125.1.116:4130
东方卫视,http://116.95.218.182:9999/udp/239.125.2.82:4120
云南卫视,http://116.95.218.182:9999/udp/239.125.1.160:4130
云南卫视,http://116.95.218.182:9999/udp/239.125.1.231:4120
兵团卫视,http://116.95.218.182:9999/udp/239.125.1.135:4130
兵团卫视,http://116.95.218.182:9999/udp/239.125.1.229:4120
北京卫视,http://116.95.218.182:9999/udp/239.125.1.176:4130
北京卫视,http://116.95.218.182:9999/udp/239.125.2.73:4120
吉林卫视,http://116.95.218.182:9999/udp/239.125.2.191:4120
吉林卫视,http://116.95.218.182:9999/udp/239.125.2.205:4120
四川卫视,http://116.95.218.182:9999/udp/239.125.1.175:4130
